node_id,goal_id,heuristic_value,true_remaining_cost,delta,admissible
5652954640,4823668170,68710.52750261973,121201.57203628037,-52491.044533660635,True
4647844211,4823668170,78088.4399455903,142904.46943902475,-64816.02949343444,True
9144971591,4823668170,96886.13982087851,188504.12631205196,-91617.98649117345,True
1121485836,4823668170,13715.10832921516,23634.45816490311,-9919.34983568795,True
4896491210,4823668170,10523.841751838825,17453.916864521718,-6930.075112682893,True
6148948417,4823668170,37533.80556198227,75606.28097011495,-38072.47540813268,True
379894100,4823668170,9027.890380206278,18578.974111792446,-9551.083731586168,True
4885119591,4823668170,13209.822185153795,22870.145339243216,-9660.323154089421,True
5659851312,4823668170,46567.42205359676,90067.68842126206,-43500.2663676653,True
9171359402,4823668170,124803.52667190171,214022.55690215345,-89219.03023025174,True
11176283491,4823668170,45770.54024761899,86070.36662767935,-40299.82638006036,True
6639105357,4823668170,33158.45071276919,53079.009707140394,-19920.558994371204,True
3443253619,4823668170,4554.203385177957,12018.4507766332,-7464.247391455244,True
10243878183,4823668170,69144.84353515327,116439.55700019347,-47294.7134650402,True
1623114288,4823668170,33488.53266218631,52121.305872174526,-18632.773209988212,True
6333505436,4823668170,12534.324972017383,22277.47143562588,-9743.146463608498,True
10049115107,4823668170,86444.18984440391,183974.56040883332,-97530.37056442941,True
12466635015,4823668170,119610.55512621673,213602.36580058606,-93991.81067436934,True
9958993978,4823668170,26091.06957616122,53721.5211805158,-27630.451604354585,True
9149479244,4823668170,77764.39238407262,174273.42386233655,-96509.03147826393,True
9980450259,4823668170,58602.01193405013,91627.23057344378,-33025.21863939365,True
4896302818,4823668170,9697.96523985058,19956.36734564065,-10258.40210579007,True
12025506062,4823668170,4554.710524611004,12205.770097802566,-7651.059573191562,True
3502182382,4823668170,16762.54178309559,29766.56419020921,-13004.022407113622,True
4982445756,4823668170,14363.238143215885,29657.971614883038,-15294.733471667152,True
3768685632,4823668170,4253.564710273577,14407.705818127391,-10154.141107853815,True
10658046559,4823668170,7166.273448912616,15331.380266670885,-8165.106817758269,True
12361265277,4823668170,85023.21993961776,147928.1129017881,-62904.89296217033,True
85577096,4823668170,4586.475861553434,10385.019934994974,-5798.544073441541,True
4976722555,4823668170,23003.564308455647,38043.81361684003,-15040.249308384384,True
6052854641,4823668170,42381.562017447744,89484.75552179955,-47103.19350435181,True
12590456207,4823668170,48355.13710829757,77465.02034328089,-29109.883234983325,True
9158164310,4823668170,87199.25010650953,165165.78857489955,-77966.53846839002,True
391692604,4823668170,10531.78421423551,21854.522296854306,-11322.738082618796,True
11893664675,4823668170,5136.088613785412,15715.154150853288,-10579.065537067876,True
5685657969,4823668170,50895.45199369922,99902.73976234689,-49007.287768647664,True
13681571697,4823668170,57715.00013159468,83637.37607362865,-25922.37594203397,True
13546619347,4823668170,34175.95540933451,71520.31846825797,-37344.36305892347,True
9935046008,4823668170,9462.588000702215,19226.094515624944,-9763.506514922728,True
4996756503,4823668170,30487.106406765655,51905.8625636009,-21418.756156835247,True
9908994057,4823668170,14223.64251285189,33538.555609986404,-19314.913097134515,True
4986538850,4823668170,34529.21580621273,53898.692237288735,-19369.476431076007,True
382020646,4823668170,9434.686809675217,19641.707778368727,-10207.02096869351,True
6561559176,4823668170,31842.954436677603,53972.84779281295,-22129.893356135348,True
10611790759,4823668170,141034.11038933028,297490.9340173371,-156456.82362800682,True
10640990914,4823668170,21164.99410693055,36243.74496928698,-15078.750862356428,True
9169666467,4823668170,97222.36431242498,203471.80058178262,-106249.43626935764,True
9913080356,4823668170,7207.2750893875245,16180.488239388656,-8973.213150001131,True
5739514846,4823668170,114889.12215546632,198865.71444788613,-83976.59229241981,True
3781636770,4823668170,5033.638253830247,14630.147364098404,-9596.509110268158,True
6645956747,4823668170,22834.37404342764,51890.50374622227,-29056.129702794628,True
5645321909,4823668170,75909.89853014768,159032.03921856845,-83122.14068842077,True
4911961764,4823668170,23556.166692678657,38998.631945033965,-15442.465252355309,True
4652863947,4823668170,117341.21769762547,264966.2317811964,-147625.01408357092,True
4907314438,4823668170,5310.346323997562,8382.762105015716,-3072.415781018154,True
5676082960,4823668170,81270.06078553086,164400.30545499915,-83130.24466946829,True
6397906830,4823668170,14260.783460438099,24902.93115395367,-10642.14769351557,True
7673155073,4823668170,16360.94070408054,33565.162519267455,-17204.221815186917,True
7894656264,4823668170,16399.702235282173,30824.593884753478,-14424.891649471305,True
6155659985,4823668170,23845.130768305313,45665.12174901517,-21819.990980709856,True
6646267403,4823668170,39323.39777975336,73377.87381841958,-34054.476038666224,True
1806222314,4823668170,16762.984833967606,24862.161241486647,-8099.17640751904,True
4450054690,4823668170,11024.601286645793,18771.854072520615,-7747.252785874822,True
9985553910,4823668170,4167.706206429768,12507.698156857814,-8339.991950428046,True
4634361828,4823668170,112736.54392196727,316277.5274498941,-203540.98352792684,True
6128864206,4823668170,18367.884476491232,27361.21489832312,-8993.330421831888,True
11937792254,4823668170,10789.85003569849,29834.231823019887,-19044.3817873214,True
3514168349,4823668170,25579.823280294244,41819.955959999446,-16240.132679705202,True
11339203448,4823668170,16392.441545226113,29801.832339320114,-13409.390794094,True
3431912105,4823668170,23883.01680496902,47560.69397976377,-23677.67717479475,True
10243789622,4823668170,76873.33700365621,137060.29136860144,-60186.954364945224,True
4994750395,4823668170,33600.33666683577,58124.48556220488,-24524.148895369108,True
5006366559,4823668170,31342.487591665573,54727.236409355995,-23384.748817690423,True
266663306,4823668170,10837.609532501157,22206.36063527366,-11368.751102772503,True
11944782227,4823668170,4522.885186524462,7746.551442621329,-3223.666256096867,True
6720714863,4823668170,75376.75170515473,157455.41942768072,-82078.66772252599,True
9520401340,4823668170,14589.038387967208,34120.78602290041,-19531.7476349332,True
9158164192,4823668170,92453.26075649308,169417.68323293957,-76964.42247644649,True
9785940747,4823668170,76299.50695447379,147927.58925372016,-71628.08229924637,True
7355160782,4823668170,36194.485445200015,69425.76581497984,-33231.28036977982,True
4637746325,4823668170,118056.34391050943,284390.22833029006,-166333.88441978063,True
5606845135,4823668170,26889.760625382696,47499.14016638757,-20609.379541004877,True
5103930485,4823668170,18373.869764021823,34538.790627980976,-16164.920863959152,True
2510213837,4823668170,13978.72513990765,25182.298096008315,-11203.572956100665,True
11107031588,4823668170,157453.97046623597,284407.6082871601,-126953.63782092414,True
382012511,4823668170,9812.28369050646,19760.51184008334,-9948.228149576882,True
9131094035,4823668170,73925.21944138278,129541.95060278547,-55616.731161402684,True
3269726566,4823668170,14473.98123358937,25095.35038699884,-10621.369153409472,True
9957264426,4823668170,47472.97340631184,101927.8557305042,-54454.88232419237,True
7858280226,4823668170,40833.249517099415,77846.36600219636,-37013.11648509694,True
9793535446,4823668170,69903.88590499209,120197.68438811088,-50293.79848311879,True
11693913590,4823668170,131696.0135728666,278375.4136687351,-146679.40009586854,True
4592144092,4823668170,61161.2297550075,126981.42017530237,-65820.19042029486,True
2320154999,4823668170,13740.94489102346,20788.193545687813,-7047.248654664352,True
9388099725,4823668170,14038.760789329168,32861.516224443505,-18822.755435114337,True
4923592772,4823668170,4870.35458055771,11304.127063411843,-6433.772482854133,True
12031598413,4823668170,27743.190083222406,61127.13841601281,-33383.9483327904,True
7858286154,4823668170,34424.42169056695,72944.61245542053,-38520.19076485358,True
4923642324,4823668170,11027.70085940355,22869.02040235107,-11841.31954294752,True
10789932361,4823668170,123883.54418959458,237762.44657475807,-113878.90238516348,True
4601054191,4823668170,4447.289490948509,8419.63142292114,-3972.341931972631,True
6153632475,4823668170,50141.49892096343,82954.41002962786,-32812.91110866443,True
3514901925,4823668170,21960.057802172876,39158.91045393629,-17198.852651763413,True
6780670600,4823668170,67925.21295041448,125634.28858502812,-57709.07563461363,True
9166710856,4823668170,94145.73256828751,189885.90409088967,-95740.17152260216,True
5660404355,4823668170,68836.1603636395,125559.5223329181,-56723.3619692786,True
11328857858,4823668170,15987.015518885393,26514.039735896167,-10527.024217010774,True
9162197766,4823668170,116032.92008472608,200790.03542374552,-84757.11533901944,True
4954047994,4823668170,4558.478511383177,8344.82273127931,-3786.344219896133,True
9520401271,4823668170,15088.908764072601,34749.33312586978,-19660.42436179718,True
7928402949,4823668170,35906.32367519302,73595.69371455806,-37689.370039365036,True
2257137179,4823668170,12842.831792237197,23009.187637816238,-10166.35584557904,True
11337127206,4823668170,4470.609934429173,12200.721161586463,-7730.11122715729,True
5415671179,4823668170,6743.9293193590765,14982.679157511606,-8238.74983815253,True
5063590555,4823668170,30257.06577292506,53922.68471097655,-23665.61893805149,True
5665508065,4823668170,30049.572007159433,59991.75017237364,-29942.17816521421,True
10694760101,4823668170,7201.045935726214,15402.859103751349,-8201.813168025135,True
9789657286,4823668170,82961.81134516226,148926.69140264817,-65964.8800574859,True
9169060027,4823668170,99315.75209748484,192416.7297645572,-93100.97766707237,True
5004628729,4823668170,29004.263924731506,54272.71030034425,-25268.446375612748,True
4611248889,4823668170,7193.608391323596,14345.579114085132,-7151.970722761536,True
5668869323,4823668170,26645.1133393244,53959.962560962034,-27314.849221637633,True
10175419621,4823668170,92330.27402459862,183576.65732226282,-91246.3832976642,True
10684916966,4823668170,16729.87942608708,26640.771070028943,-9910.89164394186,True
11027113738,4823668170,51275.165955712655,93342.67963803168,-42067.513682319026,True
11420797115,4823668170,18267.69906335078,33505.39384471157,-15237.694781360791,True
9162268274,4823668170,114570.98759318642,205449.09035307352,-90878.1027598871,True
5063353785,4823668170,26262.0627497173,49733.21622077241,-23471.15347105511,True
4926355634,4823668170,12674.320113877144,27796.192191397113,-15121.872077519969,True
12361355547,4823668170,76059.12051238066,143981.64421442736,-67922.5237020467,True
5004628659,4823668170,25144.42070211182,53757.25337938053,-28612.832677268707,True
6632920476,4823668170,11584.429564234766,19038.044100874864,-7453.614536640098,True
7227406626,4823668170,16957.539643407814,24961.53224325174,-8003.992599843925,True
2258470304,4823668170,5510.466470365716,9838.32389060237,-4327.857420236654,True
5616401921,4823668170,21421.73462055823,45996.61060329479,-24574.875982736557,True
5665994350,4823668170,18479.323740459782,42826.325406245196,-24347.001665785414,True
5296081629,4823668170,29361.18932745694,59035.615596432144,-29674.426268975203,True
11730970429,4823668170,4973.1989399263475,14329.53335228429,-9356.334412357943,True
11730207240,4823668170,41125.040445760744,94564.34001350288,-53439.299567742135,True
11333389830,4823668170,14041.626476430445,25784.668556542114,-11743.042080111669,True
4876099077,4823668170,21745.228616821638,35863.51138570509,-14118.282768883451,True
393352944,4823668170,17695.571046510686,26932.176596077225,-9236.605549566539,True
9774672331,4823668170,37511.230200997634,82816.11662331603,-45304.8864223184,True
5629789007,4823668170,27681.706583590396,55377.178208319994,-27695.4716247296,True
13179699842,4823668170,18699.277668567036,35220.29544289622,-16521.017774329182,True
4852971310,4823668170,9704.473005861068,20081.28176388472,-10376.808758023652,True
6152932765,4823668170,40725.68588224826,75325.21519557852,-34599.52931333026,True
1793332133,4823668170,8270.168754323553,19015.6914177341,-10745.522663410546,True
4895018554,4823668170,16448.66950949349,26150.274318340085,-9701.604808846594,True
3653698070,4823668170,6631.322584800798,12000.822986133326,-5369.500401332528,True
4910514461,4823668170,6640.550360010832,15438.405871133053,-8797.85551112222,True
11290175986,4823668170,73982.86722003984,121747.91170377316,-47765.04448373332,True
4743553397,4823668170,17255.433426748456,26551.415831594848,-9295.982404846392,True
6176013653,4823668170,31020.996854546727,70179.17924946446,-39158.182394917734,True
10092187462,4823668170,70596.9922219883,127420.7032245592,-56823.7110025709,True
5660422612,4823668170,10822.748208539455,23026.36577398134,-12203.617565441884,True
4316690506,4823668170,9002.11069445822,14438.029958034322,-5435.919263576101,True
11991447699,4823668170,10175.825934398606,18599.810095505058,-8423.984161106451,True
9792065364,4823668170,106985.18947119598,202107.76823387295,-95122.57876267697,True
5547335373,4823668170,130398.79965021732,340566.4475812682,-210167.6479310509,True
9518479297,4823668170,32966.340843473066,52050.8568313514,-19084.51598787833,True
5631689142,4823668170,22477.449423917158,46570.7237797191,-24093.27435580194,True
3804817431,4823668170,15729.328371543681,19204.91854110678,-3475.5901695631,True
7206670507,4823668170,38308.74181312526,70321.61645897586,-32012.874645850592,True
9162197742,4823668170,98184.43297570468,201119.12808487812,-102934.69510917344,True
4023177989,4823668170,8098.584670280813,18924.04204201629,-10825.45737173548,True
10046634396,4823668170,101959.36932041381,199407.84756686157,-97448.47824644776,True
5001077602,4823668170,36845.648690120914,49074.314606915075,-12228.665916794162,True
1689726509,4823668170,76635.85004838818,126217.0084577473,-49581.15840935912,True
10012885814,4823668170,74006.2588626685,119313.94649748623,-45307.68763481773,True
3514168301,4823668170,27284.33963533352,43895.85242473738,-16611.51278940386,True
9422421741,4823668170,38478.003325744554,49971.1231863937,-11493.119860649145,True
5002585736,4823668170,35142.046955286976,54792.163682412465,-19650.11672712549,True
4879849406,4823668170,22031.716750345957,34568.71902335496,-12537.002273009006,True
1640130658,4823668170,22944.993048224856,38212.5409654376,-15267.547917212742,True
4952518775,4823668170,15444.722269219601,28429.131159586206,-12984.408890366605,True
11308834509,4823668170,10872.987172586105,25251.390391862453,-14378.403219276348,True
5657829518,4823668170,19866.461983749767,35829.053483829724,-15962.591500079958,True
8397875942,4823668170,56863.103823423015,82819.34948459681,-25956.245661173794,True
5619406464,4823668170,27105.734165740665,55417.688953304634,-28311.95478756397,True
9901595811,4823668170,16208.673748360317,32158.65772264025,-15949.983974279934,True
6053870408,4823668170,16077.662522257158,25341.122850599506,-9263.460328342348,True
9152020017,4823668170,88055.4571452341,174306.48579433744,-86251.02864910333,True
391697352,4823668170,11291.426752725782,23759.4369777716,-12468.010225045817,True
5612997167,4823668170,37803.71869774029,74050.27285051481,-36246.55415277452,True
11085301273,4823668170,8914.355869924442,18245.790295155282,-9331.43442523084,True
4872492490,4823668170,21498.723908446333,38254.63606933702,-16755.91216089069,True
5428942244,4823668170,20097.12209011612,34295.05021640603,-14197.92812628991,True
2320155098,4823668170,16820.344181704495,22082.867654837733,-5262.523473133238,True
9894344294,4823668170,16480.691153273954,35962.78307710231,-19482.091923828353,True
7894656262,4823668170,17287.034512960265,30888.962340744947,-13601.927827784682,True
10159501769,4823668170,58240.09267310971,101531.8727630738,-43291.780089964086,True
6646394291,4823668170,49111.62602394839,92987.80748491391,-43876.18146096552,True
3313826494,4823668170,14956.647530225322,26624.82638135311,-11668.178851127786,True
11992070565,4823668170,5313.467268000306,14329.93301130752,-9016.465743307213,True
7676121209,4823668170,20707.787819057594,39817.83214951741,-19110.044330459816,True
9756770260,4823668170,9224.70084139929,17154.93149006939,-7930.2306486701,True
9164623651,4823668170,102526.397271277,214529.1707479336,-112002.77347665658,True
10173974841,4823668170,103020.83541699519,187396.84315641862,-84376.00773942342,True
12775563920,4823668170,9437.945208916837,19233.18554119815,-9795.240332281312,True
4901515557,4823668170,6894.3548432106145,17297.836852556014,-10403.4820093454,True
7858288012,4823668170,51066.87013934486,93932.26053090219,-42865.39039155733,True
5660503811,4823668170,67335.39524096552,123301.29076228535,-55965.895521319835,True
3988846796,4823668170,23556.504657663187,27846.834446003868,-4290.329788340681,True
7921142790,4823668170,33286.5265434869,66455.51812396887,-33168.99158048197,True
5065461960,4823668170,29755.016430674495,42446.27158439812,-12691.255153723625,True
321784027,4823668170,5481.867489332661,9736.906322555109,-4255.038833222448,True
1786577963,4823668170,10429.948521799428,17133.984805147593,-6704.036283348165,True
10142079082,4823668170,120624.98814734998,295000.2858051574,-174375.29765780742,True
6787490240,4823668170,61637.773283975584,124758.78370515296,-63121.01042117738,True
373077591,4823668170,11247.119090049917,19217.442316828012,-7970.323226778095,True
10009255552,4823668170,47871.2968126588,84175.43256991084,-36304.13575725204,True
12997823307,4823668170,78883.94442174534,142156.65945204435,-63272.715030299005,True
5603875998,4823668170,23960.663601373395,44260.677114448874,-20300.01351307548,True
4873926035,4823668170,23199.547396877235,36585.91915028016,-13386.371753402927,True
7770747996,4823668170,25776.249131156244,33388.96034716451,-7612.711216008265,True
3324553501,4823668170,16084.942021596646,31322.01263277117,-15237.070611174524,True
6050688971,4823668170,30242.615838747017,52610.74863041161,-22368.132791664593,True
386742031,4823668170,4791.846129053662,13935.473267037167,-9143.627137983505,True
3554467705,4823668170,19651.74324411007,32907.48819347991,-13255.744949369844,True
3734989751,4823668170,9306.180645478646,18222.60874552037,-8916.428100041725,True
8388146495,4823668170,87026.89431872153,154380.65328447038,-67353.75896574884,True
5344569903,4823668170,100997.01717664214,291466.0102520409,-190468.9930753988,True
4989791011,4823668170,19736.211343423318,37157.165060301355,-17420.953716878037,True
6155413188,4823668170,23966.858887411767,42841.75077793304,-18874.891890521274,True
4585103853,4823668170,3489.556893334128,11939.150984212514,-8449.594090878387,True
373076091,4823668170,13370.304592640976,21114.811803851062,-7744.507211210086,True
3565575902,4823668170,122229.4237768511,207894.00582938825,-85664.58205253715,True
5008818923,4823668170,26536.483993809565,46877.70248027033,-20341.218486460766,True
4092058947,4823668170,29240.52481726188,46844.21393539517,-17603.68911813329,True
266848857,4823668170,9013.413622534625,22583.365547767615,-13569.95192523299,True
4973261900,4823668170,17780.2448620227,40615.28349876113,-22835.038636738427,True
11041705071,4823668170,16243.59946701195,26017.462941753813,-9773.863474741862,True
6561559595,4823668170,31145.314885765096,43452.36547813588,-12307.050592370782,True
12056947570,4823668170,13788.875721959233,26758.575320958666,-12969.699598999432,True
10658062623,4823668170,6993.7521443051055,13300.724595973736,-6306.97245166863,True
7876421326,4823668170,13526.976224498536,27016.71851930606,-13489.742294807525,True
3639372168,4823668170,4501.109212107974,13803.015099785855,-9301.90588767788,True
3627935774,4823668170,119785.6709719574,284252.2536707506,-164466.5826987932,True
7876446592,4823668170,29211.025078252143,60348.45287944834,-31137.427801196198,True
4486598874,4823668170,90538.11622884907,157278.77747720876,-66740.66124835968,True
8850352234,4823668170,22116.79932839642,54452.21056973383,-32335.411241337406,True
2451398288,4823668170,52432.55546148449,69437.6224693058,-17005.067007821315,True
9632633482,4823668170,81125.98554453628,170764.32758705868,-89638.3420425224,True
6790073814,4823668170,52898.45400369582,91842.62974458527,-38944.17574088945,True
9957272550,4823668170,52366.556878131574,101509.3733773676,-49142.81649923603,True
6157883309,4823668170,43493.07816613628,75311.60314759174,-31818.524981455463,True
9897191031,4823668170,18106.34903248074,33166.722154922616,-15060.373122441877,True
6138976729,4823668170,17022.721385577148,26251.12124578089,-9228.399860203743,True
5643493292,4823668170,81064.03157508899,147724.5998238017,-66660.5682487127,True
3271035546,4823668170,11255.068393298852,21728.084411282027,-10473.016017983175,True
4986551968,4823668170,18160.022290375822,33498.670271668954,-15338.647981293132,True
7858283345,4823668170,36689.365030330686,68259.94516548442,-31570.58013515373,True
6057357799,4823668170,27385.05864310327,40307.032110962384,-12921.973467859112,True
3313871193,4823668170,15313.828131392416,25226.20154933368,-9912.373417941264,True
4894991447,4823668170,10038.549264006799,21356.778357888466,-11318.229093881668,True
10140152827,4823668170,7147.113687590701,14472.646151946872,-7325.532464356171,True
10178026901,4823668170,92074.56134925665,200715.00351466463,-108640.44216540798,True
3269726588,4823668170,13172.470416177019,24688.290333364504,-11515.819917187486,True
7858280340,4823668170,42661.17173797096,74315.65636122746,-31654.484623256503,True
4867680523,4823668170,8769.95949779898,18177.585251211836,-9407.625753412856,True
5092897035,4823668170,16077.618297917103,31714.5737287589,-15636.955430841797,True
11900929702,4823668170,107208.81715506727,194005.16492459824,-86796.34776953097,True
9164824746,4823668170,110643.65702881497,206925.15787704603,-96281.50084823107,True
6646267241,4823668170,38069.94971209276,67372.44719568656,-29302.497483593797,True
5171680087,4823668170,77186.21230579024,137320.94371501319,-60134.73140922295,True
4878636494,4823668170,20490.945604452623,36714.89259056863,-16223.946986116003,True
6646802180,4823668170,52512.75873092274,94565.5158767309,-42052.757145808166,True
11724225825,4823668170,78260.7776981582,159539.8525070592,-81279.074808901,True
5794257519,4823668170,21915.870743022995,41133.70106666885,-19217.830323645856,True
11915048027,4823668170,87261.39344370998,176766.10534640928,-89504.7119026993,True
7858279517,4823668170,43043.210674330425,83715.42879579478,-40672.21812146436,True
2448812410,4823668170,69412.13085919709,110555.49701414564,-41143.366154948555,True
391661909,4823668170,12978.09473403346,24738.094449683842,-11759.999715650381,True
9171359349,4823668170,93375.18608281409,215459.43067957304,-122084.24459675894,True
10142079481,4823668170,106145.5460414501,274852.81893084233,-168707.27288939222,True
6281461465,4823668170,9618.051189743981,16703.904771369827,-7085.853581625846,True
5010790138,4823668170,22876.523680459333,40830.937026959014,-17954.41334649968,True
3693003510,4823668170,10857.20209261384,20054.896266857875,-9197.694174244036,True
3445949114,4823668170,36858.64202905129,67157.85361534613,-30299.21158629484,True
9789724439,4823668170,73528.24554559312,129393.54331660456,-55865.297771011436,True
12056463690,4823668170,101369.00905595173,207760.80290720426,-106391.79385125253,True
6163541858,4823668170,39967.80190985052,67058.07378717701,-27090.271877326493,True
5428737315,4823668170,17676.537105044066,34873.71305038867,-17197.175945344607,True
7516310161,4823668170,71370.52825265344,137382.76252222652,-66012.23426957308,True
10019886012,4823668170,83004.48793138948,151421.59079740057,-68417.10286601109,True
13030671567,4823668170,79715.82088689457,147558.9364688051,-67843.11558191053,True
3960158085,4823668170,58265.547258653634,108053.28770621514,-49787.740447561504,True
9717284314,4823668170,89524.53963865833,141983.83694743793,-52459.2973087796,True
9969746172,4823668170,6838.8002238859,16859.84495563837,-10021.04473175247,True
8148300958,4823668170,78764.50332750048,154671.21454403477,-75906.71121653428,True
6658574023,4823668170,42834.777320403184,86919.95346744749,-44085.1761470443,True
6633035636,4823668170,10208.046707212907,18442.832796885057,-8234.78608967215,True
6155669514,4823668170,34343.411330890915,61561.854110382556,-27218.44277949164,True
9961038882,4823668170,92694.89282084546,158283.94644225723,-65589.05362141177,True
7705685840,4823668170,17691.297740473034,30297.412356077424,-12606.11461560439,True
10611790607,4823668170,150600.87832441862,295202.5851627623,-144601.7068383437,True
4900411612,4823668170,10377.595130362903,20243.10422862615,-9865.509098263248,True
6273761469,4823668170,55499.833939951495,107088.2813359862,-51588.44739603471,True
5645136847,4823668170,29794.277509710482,54434.691395033085,-24640.413885322603,True
5001019261,4823668170,27773.956538802486,48619.56392197957,-20845.607383177085,True
12452998765,4823668170,7088.804964216777,15422.675263163945,-8333.870298947168,True
4881349820,4823668170,11847.35054691388,22406.917366415655,-10559.566819501775,True
5645283058,4823668170,75806.44363416948,159899.39725280096,-84092.95361863148,True
7294325674,4823668170,80990.91108925312,156827.7882803372,-75836.87719108409,True
1695253534,4823668170,53826.706469943354,89888.25202549525,-36061.5455555519,True
4874038595,4823668170,21666.863463505302,36992.16364226839,-15325.300178763086,True
7858286135,4823668170,36722.40023524635,73351.9725223951,-36629.572287148745,True
5961138373,4823668170,125810.14477287668,253298.58534711297,-127488.44057423629,True
12466634526,4823668170,109589.87337572758,204110.308206069,-94520.43483034142,True
5674946825,4823668170,55031.603450541996,87303.01476149933,-32271.411310957337,True
9554614087,4823668170,38633.5909571096,83429.01500471153,-44795.42404760193,True
5609001386,4823668170,39944.001026594924,73022.35879331271,-33078.35776671779,True
9999807511,4823668170,29556.85978818279,54863.603107973555,-25306.743319790763,True
13030671571,4823668170,85570.55898034823,149435.09182322831,-63864.532842880086,True
10989769245,4823668170,148849.24320982155,269688.8424718761,-120839.59926205457,True
4366065720,4823668170,62383.69397779247,107466.22793187923,-45082.53395408676,True
10765784893,4823668170,133401.55479318518,244413.5800851435,-111012.02529195833,True
4743553409,4823668170,16270.071154666997,26173.398155322244,-9903.327000655247,True
11420373908,4823668170,17002.2942890135,31480.904307193046,-14478.610018179548,True
3701902788,4823668170,4137.408007187809,6966.421615327051,-2829.013608139242,True
262298871,4823668170,59636.646081086044,86139.77154977247,-26503.125468686427,True
7858280635,4823668170,44403.55619279803,74401.64241813992,-29998.08622534189,True
259007467,4823668170,2887.8564366561072,5152.634283995345,-2264.7778473392377,True
5004641911,4823668170,27332.988129927726,48098.27352279971,-20765.285392871985,True
5004793243,4823668170,38031.3062704687,47456.2282003869,-9424.921929918193,True
6146814779,4823668170,44540.61567291194,76751.87550665226,-32211.259833740318,True
12698038313,4823668170,13213.01524109314,24683.865042429763,-11470.849801336622,True
12098304691,4823668170,7858.484126249093,16887.628019031075,-9029.143892781984,True
12106298168,4823668170,25312.448190379415,35811.011066828236,-10498.562876448821,True
5609255746,4823668170,19116.361811631647,40779.009356700124,-21662.647545068477,True
5314279531,4823668170,88033.35771105098,208468.75053005287,-120435.39281900189,True
6149105842,4823668170,42488.10521519014,78116.46155364781,-35628.35633845767,True
2426354861,4823668170,16865.69822184814,24122.229992279044,-7256.531770430905,True
4961329788,4823668170,15434.930778401873,26824.70988890553,-11389.779110503658,True
4605194691,4823668170,109985.10459475008,234652.40730438725,-124667.30270963717,True
6164230223,4823668170,108087.95990943251,214755.7323451729,-106667.7724357404,True
9995242516,4823668170,26967.71326057869,56646.436425364,-29678.72316478531,True
5643545960,4823668170,29697.87730163406,60741.88163097083,-31044.004329336767,True
6685376441,4823668170,42312.4152468948,80242.45173420559,-37930.03648731079,True
5001210523,4823668170,27502.861975188214,48217.581496052124,-20714.71952086391,True
5614750478,4823668170,22569.09001585084,48182.625287219926,-25613.535271369085,True
4447075889,4823668170,28502.354214924486,41952.191185037474,-13449.836970112989,True
2212190907,4823668170,14735.90912263577,26298.549065646544,-11562.639943010774,True
7858290277,4823668170,44387.169408943344,89651.84978938538,-45264.680380442034,True
5665572069,4823668170,64982.21317357889,111384.73410281964,-46402.520929240745,True
5617983245,4823668170,3266.3362319381436,9880.68807965487,-6614.351847716727,True
386824864,4823668170,3904.252342670088,6858.512433270133,-2954.2600906000453,True
9796061704,4823668170,54639.386527380695,92648.12598470322,-38008.739457322525,True
9789452798,4823668170,82090.55118981324,144770.58592420057,-62680.03473438733,True
12235826492,4823668170,65921.35120880176,124419.96063797409,-58498.60942917233,True
11420455861,4823668170,19337.627506625195,33313.26653617126,-13975.639029546062,True
346884454,4823668170,30308.74573652146,57171.06842783809,-26862.322691316625,True
264877826,4823668170,7135.23354344702,14443.20772637175,-7307.97418292473,True
12361307147,4823668170,96695.56248028482,171369.51852879894,-74673.95604851413,True
9792585275,4823668170,61667.2511173049,108161.23816062299,-46493.98704331809,True
4821425885,4823668170,11262.95309414841,21911.499099493656,-10648.546005345246,True
6098496302,4823668170,91386.12719095188,177980.80514788863,-86594.67795693675,True
4986420039,4823668170,36115.28004896084,55180.1936629605,-19064.913613999655,True
4991603663,4823668170,20961.13405814265,37157.453364762274,-16196.319306619625,True
5794336920,4823668170,19532.616216415616,38251.304865708014,-18718.6886492924,True
13581814217,4823668170,49605.631394227246,80886.56452430278,-31280.933130075537,True
5650947644,4823668170,38391.11216220306,71024.62171700431,-32633.509554801247,True
6780619130,4823668170,60711.93507246198,213958.9545233183,-153247.0194508563,True
10124277998,4823668170,138181.86185778576,331521.7572730054,-193339.89541521962,True
9168298791,4823668170,7502.873840690516,13973.281396728573,-6470.407556038057,True
1990899956,4823668170,6563.603652783466,14526.481816084543,-7962.878163301077,True
4987801286,4823668170,25043.57901876226,41496.5138098639,-16452.93479110164,True
6597405025,4823668170,103680.77936839132,314443.4778085918,-210762.69844020047,True
11445929894,4823668170,18279.958272312084,31879.117625301747,-13599.159352989664,True
4994407466,4823668170,37054.12613106455,54970.133190716355,-17916.007059651805,True
5631657636,4823668170,21943.036161616506,44792.01199076296,-22848.975829146457,True
5645226764,4823668170,30506.469470411866,53869.94855215937,-23363.4790817475,True
5015915472,4823668170,27821.743667306815,44728.22956404048,-16906.485896733662,True
7041262855,4823668170,12468.880704084653,19520.52402179324,-7051.643317708587,True
4062781923,4823668170,6780.364211690572,13257.859400880134,-6477.495189189562,True
4871086487,4823668170,22355.643866917388,38260.0076430399,-15904.36377612251,True
